Evasión,Género,Adulto Mayor,Tiene Pareja,Dependiente,Permanencia,Servicio Telefónico,Líneas Múltiples,Servicio Internet,Seguridad en Línea,Respaldo en Linea,Protección Dispositivo,Soporte Técnico,Streaming de TV,Streaming de Películas,Tipo Contrato,Facturación Electronica,Método de Pago,Cargo Mensual,Cargo Total,Cargo Diario
False,Masculino,False,True,False,31,True,True,DSL,False,False,False,False,True,False,Mes-a-Mes,True,Tarjeta de crédito,59.05,1882.8,1.9683333333333333
False,Femenino,False,True,True,53,True,False,No,False,False,False,False,False,False,Un año,False,Transferencia,19.55,1007.9,0.6516666666666667
False,Femenino,True,False,False,67,True,True,DSL,False,True,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,54.9,3725.5,1.8299999999999998
False,Masculino,False,False,False,72,True,True,DSL,True,True,True,True,True,True,Dos años,False,Tarjeta de crédito,88.55,6362.35,2.9516666666666667
False,Femenino,False,False,True,4,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Transferencia,20.05,85.5,0.6683333333333333
False,Femenino,False,False,True,51,False,False,DSL,True,False,True,True,True,True,Un año,False,Transferencia,60.15,3077.0,2.005
False,Femenino,False,False,False,15,True,True,DSL,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,48.8,720.1,1.6266666666666665
False,Femenino,False,True,True,69,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,19.8,1436.95,0.66
False,Masculino,False,False,False,4,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,44.55,220.75,1.4849999999999999
False,Femenino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.9,19.9,0.6633333333333333
False,Masculino,False,False,False,55,True,False,Fibra óptica,True,True,False,False,True,True,Un año,True,Cheque por correo,100.9,5552.05,3.3633333333333337
False,Masculino,False,False,False,4,False,False,DSL,True,True,False,True,False,False,Mes-a-Mes,False,Cheque por correo,42.4,146.4,1.4133333333333333
True,Femenino,False,False,False,2,False,False,DSL,True,True,False,False,False,True,Mes-a-Mes,True,Cheque electrónico,42.6,72.4,1.4200000000000002
True,Masculino,False,False,False,45,True,True,Fibra óptica,False,True,False,False,True,True,Mes-a-Mes,True,Tarjeta de crédito,100.85,4740.0,3.3616666666666664
False,Femenino,False,True,False,19,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,44.9,839.65,1.4966666666666666
True,Masculino,True,True,False,3,False,False,DSL,False,False,False,False,True,False,Mes-a-Mes,True,Cheque por correo,36.45,93.7,1.215
True,Femenino,False,True,False,28,True,True,Fibra óptica,False,False,True,True,True,True,Mes-a-Mes,True,Cheque electrónico,104.8,3046.05,3.493333333333333
False,Femenino,False,True,True,23,True,True,Fibra óptica,False,False,False,False,False,True,Mes-a-Mes,False,Cheque electrónico,85.6,1868.4,2.853333333333333
True,Masculino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,20.55,20.55,0.685
False,Femenino,False,False,False,25,False,False,DSL,False,False,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,48.25,1293.8,1.6083333333333334
False,Masculino,False,True,False,71,True,True,DSL,True,True,True,True,False,True,Dos años,False,Tarjeta de crédito,80.4,5727.15,2.68
False,Masculino,False,False,False,14,True,False,Fibra óptica,False,False,True,False,False,False,Mes-a-Mes,False,Cheque electrónico,76.45,1117.55,2.5483333333333333
False,Masculino,False,False,False,24,True,True,DSL,False,False,False,True,False,False,Un año,False,Transferencia,54.6,1242.25,1.82
False,Masculino,True,False,False,56,True,True,Fibra óptica,False,False,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,101.05,5594.0,3.368333333333333
True,Masculino,True,True,False,1,True,True,Fibra óptica,True,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,80.3,80.3,2.6766666666666667
False,Masculino,True,True,False,7,True,True,DSL,True,True,False,True,False,False,Mes-a-Mes,False,Cheque electrónico,64.2,475.0,2.14
False,Femenino,False,False,False,5,True,False,DSL,True,False,False,True,True,False,Mes-a-Mes,True,Cheque electrónico,64.35,352.65,2.145
True,Femenino,False,True,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,69.4,69.4,2.3133333333333335
False,Femenino,False,True,True,19,False,False,DSL,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,24.85,434.8,0.8283333333333334
True,Femenino,False,False,False,7,True,True,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Transferencia,75.1,552.95,2.503333333333333
False,Femenino,False,True,True,16,True,False,Fibra óptica,False,True,False,False,False,False,Mes-a-Mes,False,Transferencia,73.25,1195.75,2.441666666666667
False,Femenino,False,True,True,10,True,False,DSL,False,True,True,False,False,True,Un año,True,Cheque por correo,65.9,660.05,2.1966666666666668
False,Femenino,False,False,False,72,True,True,DSL,True,True,False,False,False,False,Dos años,False,Transferencia,59.75,4265.0,1.9916666666666667
False,Masculino,True,False,False,51,True,False,Fibra óptica,False,False,True,False,True,True,Un año,True,Transferencia,94.0,4905.75,3.1333333333333333
False,Masculino,True,False,False,67,True,True,Fibra óptica,True,True,True,True,True,True,Dos años,True,Tarjeta de crédito,116.1,7839.85,3.8699999999999997
False,Femenino,True,True,False,25,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,69.3,1813.1,2.31
False,Femenino,False,True,True,45,True,True,DSL,True,True,True,True,True,False,Mes-a-Mes,False,Cheque por correo,81.3,3541.1,2.71
False,Masculino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,19.3,19.3,0.6433333333333333
True,Femenino,False,False,False,30,True,False,Fibra óptica,False,False,False,True,True,False,Mes-a-Mes,False,Cheque electrónico,85.15,2555.9,2.8383333333333334
False,Masculino,False,True,True,11,True,False,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,False,Cheque electrónico,90.6,1020.2,3.02
False,Femenino,False,True,False,20,True,False,Fibra óptica,False,False,True,True,False,False,Mes-a-Mes,True,Cheque por correo,81.0,1683.7,2.7
False,Masculino,False,True,False,70,True,True,Fibra óptica,True,True,True,True,True,True,Dos años,False,Tarjeta de crédito,114.3,8244.3,3.81
True,Masculino,False,False,False,38,True,False,DSL,False,False,True,True,False,True,Un año,True,Cheque por correo,62.3,2354.8,2.0766666666666667
True,Femenino,True,True,False,1,False,False,DSL,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,24.8,24.8,0.8266666666666667
True,Masculino,False,False,False,3,True,False,Fibra óptica,False,False,True,True,True,True,Mes-a-Mes,True,Cheque electrónico,98.7,293.65,3.29
False,Femenino,False,True,True,64,True,True,Fibra óptica,True,False,False,True,True,True,Un año,True,Transferencia,104.4,6721.6,3.48
False,Masculino,False,False,False,65,True,False,No,False,False,False,False,False,False,Dos años,True,Tarjeta de crédito,19.55,1218.65,0.6516666666666667
True,Femenino,False,False,False,9,True,True,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,94.75,889.9,3.158333333333333
False,Femenino,False,False,False,60,True,True,DSL,True,False,True,True,False,False,Un año,False,Cheque electrónico,64.75,4039.5,2.158333333333333
False,Masculino,False,False,False,35,True,False,No,False,False,False,False,False,False,Dos años,False,Transferencia,21.45,705.45,0.715
False,Masculino,False,False,False,11,False,False,DSL,False,True,True,False,False,False,Mes-a-Mes,False,Cheque por correo,34.7,383.55,1.1566666666666667
True,Femenino,False,True,True,33,True,True,No,False,False,False,False,False,False,Dos años,True,Cheque por correo,24.5,740.3,0.8166666666666667
False,Femenino,False,False,False,36,True,False,DSL,True,True,True,True,True,True,Un año,False,Transferencia,85.85,3003.55,2.8616666666666664
False,Masculino,False,False,False,3,True,False,Fibra óptica,False,False,True,True,True,False,Mes-a-Mes,True,Cheque por correo,89.85,244.45,2.9949999999999997
False,Masculino,False,False,False,31,True,False,Fibra óptica,False,False,True,True,True,True,Dos años,False,Transferencia,99.45,3109.9,3.315
False,Masculino,False,False,False,27,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,19.4,460.25,0.6466666666666666
True,Femenino,True,False,False,40,True,False,Fibra óptica,True,True,False,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,79.2,3233.85,2.64
True,Femenino,False,True,True,3,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,44.3,134.5,1.4766666666666666
False,Femenino,False,False,False,52,False,False,DSL,True,True,False,True,False,False,Dos años,False,Cheque por correo,39.1,1982.1,1.3033333333333335
False,Masculino,False,False,True,21,True,True,Fibra óptica,True,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,80.35,1747.2,2.6783333333333332
False,Femenino,False,True,False,24,True,True,DSL,True,True,True,False,False,False,Mes-a-Mes,False,Cheque por correo,66.3,1559.45,2.21
False,Masculino,False,True,False,67,True,True,Fibra óptica,False,True,False,False,True,False,Un año,True,Transferencia,88.4,5798.3,2.9466666666666668
False,Masculino,False,False,False,10,True,True,DSL,True,False,False,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,54.5,568.2,1.8166666666666667
False,Masculino,False,False,False,8,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,False,Transferencia,70.7,553.4,2.356666666666667
False,Femenino,False,False,False,3,True,True,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,False,Transferencia,74.4,215.8,2.48
False,Masculino,False,False,False,6,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,18.95,110.15,0.6316666666666666
True,Femenino,False,False,False,21,True,True,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,97.35,2119.5,3.2449999999999997
False,Masculino,False,True,True,65,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque por correo,19.9,1292.6,0.6633333333333333
False,Masculino,False,True,True,72,True,True,Fibra óptica,False,False,False,False,False,True,Dos años,True,Tarjeta de crédito,84.5,6130.85,2.816666666666667
False,Femenino,False,False,True,66,True,True,Fibra óptica,True,False,True,True,False,False,Dos años,True,Tarjeta de crédito,90.95,5930.05,3.0316666666666667
False,Masculino,False,True,False,66,True,True,DSL,True,True,True,True,True,True,Dos años,False,Transferencia,91.7,6075.9,3.0566666666666666
False,Masculino,False,False,False,47,True,True,Fibra óptica,False,True,True,False,True,True,Un año,True,Cheque electrónico,103.1,4889.3,3.4366666666666665
False,Masculino,False,False,False,4,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,20.7,83.75,0.69
False,Masculino,False,False,True,21,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque por correo,19.6,397.0,0.6533333333333334
False,Femenino,False,True,False,25,True,False,Fibra óptica,False,False,True,False,False,False,Mes-a-Mes,True,Cheque electrónico,74.6,1797.75,2.4866666666666664
True,Masculino,False,False,False,24,True,True,Fibra óptica,False,True,False,False,True,False,Mes-a-Mes,True,Tarjeta de crédito,90.55,2282.55,3.018333333333333
False,Masculino,False,False,False,8,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,70.1,551.35,2.3366666666666664
False,Femenino,False,True,True,72,True,True,No,False,False,False,False,False,False,Dos años,False,Cheque por correo,24.9,1859.2,0.83
False,Femenino,False,False,False,36,True,False,Fibra óptica,False,True,False,False,True,True,Mes-a-Mes,True,Tarjeta de crédito,94.8,3565.65,3.1599999999999997
False,Masculino,False,True,True,49,False,False,DSL,True,False,False,False,False,True,Mes-a-Mes,True,Cheque electrónico,39.2,1838.15,1.3066666666666669
True,Masculino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,19.6,19.6,0.6533333333333334
False,Masculino,False,True,True,18,True,False,DSL,True,False,True,True,True,True,Mes-a-Mes,False,Cheque electrónico,83.25,1611.15,2.775
False,Masculino,False,True,True,15,True,False,Fibra óptica,True,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,75.1,1151.55,2.503333333333333
True,Masculino,False,True,False,8,True,False,Fibra óptica,True,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,75.0,632.95,2.5
False,Masculino,False,True,False,8,True,True,Fibra óptica,False,False,False,False,False,True,Mes-a-Mes,True,Transferencia,85.65,659.45,2.855
False,Masculino,True,False,False,54,True,False,DSL,False,False,True,True,False,True,Un año,False,Transferencia,65.25,3529.95,2.175
False,Masculino,False,True,False,42,True,True,DSL,True,False,False,False,False,False,Un año,False,Tarjeta de crédito,56.1,2386.85,1.87
False,Femenino,False,True,True,13,True,True,No,False,False,False,False,False,False,Dos años,True,Transferencia,25.0,332.5,0.8333333333333334
False,Femenino,False,False,False,66,True,True,No,False,False,False,False,False,False,Dos años,True,Tarjeta de crédito,25.15,1683.6,0.8383333333333333
False,Femenino,False,True,False,63,True,True,Fibra óptica,False,False,False,True,False,False,Un año,True,Tarjeta de crédito,81.2,4965.1,2.7066666666666666
False,Masculino,False,False,False,71,True,True,DSL,True,True,True,True,False,True,Dos años,False,Transferencia,80.6,5708.2,2.6866666666666665
False,Femenino,False,True,False,15,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,20.45,330.8,0.6816666666666666
True,Femenino,True,False,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,69.95,69.95,2.3316666666666666
False,Femenino,False,False,False,10,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,21.2,222.65,0.7066666666666667
False,Femenino,False,False,False,2,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,20.1,39.8,0.67
False,Femenino,False,False,False,15,True,True,No,False,False,False,False,False,False,Dos años,False,Transferencia,25.05,369.1,0.8350000000000001
False,Femenino,False,True,False,53,True,False,Fibra óptica,True,True,True,True,True,True,Un año,False,Cheque electrónico,110.5,5835.5,3.683333333333333
True,Masculino,False,False,False,14,False,False,DSL,False,False,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,50.75,712.75,1.6916666666666667
False,Femenino,False,True,True,35,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,19.65,708.8,0.6549999999999999
True,Masculino,True,False,False,15,True,True,Fibra óptica,False,True,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,80.2,1217.25,2.6733333333333333
False,Femenino,True,False,False,43,True,True,Fibra óptica,False,True,False,False,True,False,Mes-a-Mes,True,Cheque electrónico,90.25,3838.75,3.0083333333333333
False,Femenino,False,True,True,72,True,True,Fibra óptica,True,True,True,True,True,True,Dos años,True,Cheque electrónico,115.5,8425.15,3.85
False,Masculino,True,False,False,55,True,True,Fibra óptica,True,True,True,True,True,True,Mes-a-Mes,True,Cheque electrónico,116.5,6382.55,3.8833333333333333
False,Femenino,True,True,False,66,True,True,DSL,False,True,True,False,True,False,Un año,True,Transferencia,70.85,4738.85,2.3616666666666664
True,Femenino,True,False,False,23,True,False,Fibra óptica,False,True,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,94.75,2293.6,3.158333333333333
False,Femenino,False,True,False,40,True,True,DSL,False,True,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,56.6,2379.1,1.8866666666666667
True,Masculino,False,True,False,42,True,True,Fibra óptica,False,True,True,True,False,True,Mes-a-Mes,True,Cheque electrónico,99.45,4138.05,3.315
